j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
2,41,0.65633917,,2781.0,344.0,,0,,
2,42,0.72141826,,2815.0,344.0,,0,,
2,43,0.7187616,,2850.0,346.6771,,0,,
2,44,0.7327421,,2884.0,354.5871,,0,,
2,45,0.78006876,,2920.0,367.39215,,0,,
2,46,0.797021,,2962.0,384.6037,,0,,
2,47,0.73186886,,3002.0,405.6612,,0,,
2,48,0.6334431,,3034.0,430.0,,0,,
2,49,0.5073108,,3060.0,457.09628,,0,,
2,50,0.4206351,,3072.0,486.48947,,0,,
2,51,0.6579869,,3054.0,517.7886,,0,,
2,52,0.73074186,,3025.0,547.30066,,0,,
2,53,0.7182797,,2999.0,578.50586,,0,,
2,54,0.67855614,,2976.0,611.14484,,0,,
2,55,0.6663468,,2961.0,645.0,,0,,
2,56,0.7212015,,2949.0,679.8897,,0,,
2,57,0.77896136,,2935.0,715.66266,,0,,
2,58,0.80864507,,2927.0,752.1928,,0,,
2,59,0.7804138,,2921.0,789.37506,,0,,
2,60,0.7241343,,2908.0,807.89667,,0,,
2,61,0.68622196,,2885.0,827.1215,,0,,
2,62,0.6961179,,2853.0,847.0018,,0,,
2,63,0.7251617,,2818.0,865.35834,,0,,
2,64,0.7710708,,2781.0,885.4242,,0,,
2,65,0.7512874,,2740.0,907.086,,0,,
2,66,0.5573472,,2705.0,928.24243,,0,,
2,67,0.26226762,,2688.0,939.13416,,0,,
2,68,0.10926059,,2683.0,951.8456,,0,,
2,69,0.090568416,,2680.0,966.3048,,0,,
2,70,0.0883251,,2678.0,982.43475,,0,,
2,71,0.09347399,,2677.0,1000.1545,,0,,
2,72,0.09275632,,2677.0,1019.38116,,0,,
2,73,0.09347399,,2677.0,1040.0312,,0,,
2,74,0.10679613,,2678.0,1062.0216,,0,,
2,75,0.10490861,,2679.0,1085.2709,,0,,
2,76,0.09275632,,2679.0,1109.7,,0,,
2,77,0.10679613,,2679.0,1135.2325,,0,,
2,78,0.124587744,,2677.0,1161.796,,0,,
2,79,0.12927888,,2675.0,1189.3213,,0,,
2,80,0.15002696,,2675.0,1217.743,,0,,
2,81,0.1853425,,2675.0,1247.0,,0,,
2,82,0.23527592,,2677.0,1277.0348,,0,,
2,83,0.27259496,,2680.0,1307.794,,0,,
2,84,0.307518,,2684.0,1339.2274,,0,,
2,85,0.30085313,,2691.0,1371.2888,,0,,
2,86,0.33285907,,2690.0,1403.9352,,0,,
2,87,0.37246752,,2681.0,1437.1266,,0,,
2,88,0.32951856,,2670.0,1470.8263,,0,,
2,89,0.25192618,,2664.0,1505.0,,0,,
2,90,0.22849664,,2663.0,1539.6162,,0,,
2,91,0.22205019,,2664.0,1574.6456,,0,,
2,92,0.213904,,2667.0,1610.0615,,0,,
2,93,0.213904,,2669.0,1645.8387,,0,,
2,94,0.2106064,,2672.0,1681.9542,,0,,
2,95,0.20034829,,2676.0,1718.3867,,0,,
2,96,0.18569048,,2679.0,1731.2507,,0,,
2,97,0.16056381,,2682.0,1742.4287,,0,,
2,98,0.15390874,,2684.0,1754.5897,,0,,
2,99,0.12927888,,2685.0,1767.7133,,0,,
2,100,0.13527001,,2686.0,1781.7781,,0,,
2,101,0.1347814,,2689.0,1796.7621,,0,,
2,102,0.1726815,,2692.0,1812.6426,,0,,
2,103,0.21121025,,2698.0,1829.3961,,0,,
2,104,0.2197575,,2704.0,1846.9989,,0,,
3,0,0.12511803,,2526.0,1689.632,,0,,
3,1,0.10926059,,2529.0,1648.084,,0,,
3,2,0.09347399,,2531.0,1606.6125,,0,,
3,3,0.09347399,,2533.0,1565.2236,,0,,
3,4,0.09347399,,2535.0,1523.9238,,0,,
3,5,0.09347399,,2537.0,1482.7208,,0,,
3,6,0.09347399,,2539.0,1441.6227,,0,,
3,7,0.0883251,,2541.0,1400.6388,,0,,
3,8,0.07340919,,2542.0,1359.7794,,0,,
3,9,0.09347399,,2543.0,1319.0562,,0,,
3,10,0.090568416,,2546.0,1278.4819,,0,,
3,11,0.090568416,,2548.0,1238.0715,,0,,
3,12,0.09347399,,2551.0,1197.8414,,0,,
3,13,0.07784475,,2555.0,1157.8104,,0,,
3,14,0.06769816,,2557.0,1118.0,,0,,
3,15,0.07340919,,2560.0,1078.4346,,0,,
3,16,0.07784475,,2563.0,1039.142,,0,,
3,17,0.0883251,,2566.0,1000.1545,,0,,
3,18,0.09902394,,2570.0,961.5092,,0,,
3,19,0.10679613,,2574.0,923.24915,,0,,
3,20,0.11803068,,2579.0,885.4242,,0,,
3,21,0.10679613,,2584.0,847.0018,,0,,
3,22,0.09347399,,2588.0,807.89667,,0,,
3,23,0.09275632,,2592.0,769.2074,,0,,
3,24,0.08203718,,2596.0,731.0,,0,,
3,25,0.06965458,,2599.0,693.3542,,0,,
3,26,0.09347399,,2602.0,656.3665,,0,,
3,27,0.11803068,,2607.0,620.15485,,0,,
3,28,0.13180985,,2612.0,584.8632,,0,,
3,29,0.15685739,,2618.0,550.6687,,0,,
3,30,0.1901507,,2625.0,517.7886,,0,,
3,31,0.288201,,2633.0,486.48947,,0,,
3,32,0.4870062,,2648.0,457.09628,,0,,
3,33,0.54095256,,2676.0,430.0,,0,,
3,34,0.4369025,,2698.0,405.6612,,0,,
3,35,0.36762014,,2714.0,384.6037,,0,,
3,36,0.37708125,,2727.0,367.39215,,0,,
3,37,0.45441386,,2740.0,346.6771,,0,,
3,38,0.4767554,,2753.0,327.47824,,0,,
3,39,0.48004293,,2763.0,313.04474,,0,,
3,40,0.5535727,,2775.0,304.0559,,0,,
3,41,0.65666944,,2798.0,301.0,,0,,
3,42,0.7122034,,2830.0,301.0,,0,,
3,43,0.73328114,,2865.0,304.0559,,0,,
3,44,0.7525599,,2901.0,313.04474,,0,,
3,45,0.7742001,,2938.0,327.47824,,0,,
3,46,0.75980425,,2977.0,346.6771,,0,,
3,47,0.69131213,,3014.0,369.9,,0,,
3,48,0.643602,,3045.0,396.4404,,0,,
3,49,0.57521695,,3075.0,425.67828,,0,,
3,50,0.43962276,,3092.0,457.09628,,0,,
3,51,0.65060645,,3081.0,486.48947,,0,,
3,52,0.7502415,,3055.0,517.7886,,0,,
3,53,0.73423225,,3029.0,550.6687,,0,,
3,54,0.703448,,3007.0,584.8632,,0,,
3,55,0.6868142,,2994.0,620.15485,,0,,
3,56,0.7006523,,2985.0,656.3665,,0,,
3,57,0.7495808,,2975.0,693.3542,,0,,
3,58,0.73423225,,2967.0,731.0,,0,,
3,59,0.66904294,,2955.0,750.9627,,0,,
3,60,0.6691482,,2935.0,769.2074,,0,,
3,61,0.721028,,2904.0,789.37506,,0,,
3,62,0.729568,,2867.0,807.89667,,0,,
3,63,0.7173572,,2832.0,827.1215,,0,,
3,64,0.7676848,,2797.0,848.0926,,0,,
3,65,0.79643965,,2755.0,870.68365,,0,,
3,66,0.64607084,,2714.0,886.4677,,0,,
3,67,0.3404311,,2693.0,897.86633,,0,,
3,68,0.14782363,,2686.0,911.1537,,0,,
3,69,0.09347399,,2683.0,926.24835,,0,,
